order_id,order_date,customer_id,customer_email,customer_phone,product_id,product_category,unit_price,quantity,total_amount,payment_method,store_location,sales_rep_id,is_fulfilled,shipping_cost,discount_amount,is_discounted
ORD-1734,2025-01-09 23:13:50.196491,CUST4155,customer290@example.com,+1-806-890-1336,PRD-342,Books,174.01,10,1740.1,Credit Card,ST73,EMP417,True,23.65,42.25,True
ORD-1735,2025-01-15 23:13:50.196491,CUST9321,customer960@example.com,+1-843-604-1909,PRD-930,Electronics,227.15,3,681.45,Cash,ST40,EMP309,True,23.14,16.46,True
ORD-1736,2024-06-17 23:13:50.196491,CUST4814,customer774@example.com,+1-475-991-9204,PRD-660,Clothing,457.05,2,914.1,Cash,ST56,EMP755,False,4.07,4.4,False
ORD-1737,2025-04-18 23:13:50.196491,CUST4216,customer160@example.com,+1-202-323-1973,PRD-131,Home,98.75,6,592.5,Bank Transfer,ST11,EMP491,True,10.19,35.25,False
ORD-1738,2024-10-09 23:13:50.196491,CUST9219,customer537@example.com,+1-374-998-2408,PRD-490,Clothing,7.49,4,29.96,PayPal,ST91,EMP956,True,20.78,18.01,False
ORD-1739,2024-05-08 23:13:50.196491,CUST3113,customer363@example.com,+1-801-340-9738,PRD-376,Clothing,34.75,5,173.75,Credit Card,ST86,EMP195,True,16.53,2.27,False
ORD-1740,2024-12-12 23:13:50.196491,CUST5356,customer896@example.com,+1-213-294-2420,PRD-631,Sports,452.86,3,1358.58,Cash,ST78,EMP993,False,9.87,7.89,False
ORD-1741,2024-05-01 23:13:50.196491,CUST6543,customer194@example.com,+1-630-405-8501,PRD-253,Sports,325.52,6,1953.12,Bank Transfer,ST67,EMP957,True,18.6,6.86,True
ORD-1742,2024-08-08 23:13:50.196491,CUST5555,customer652@example.com,+1-924-509-5098,PRD-482,Home,140.16,3,420.48,Bank Transfer,ST53,EMP855,True,22.43,29.46,True
ORD-1743,2025-04-01 23:13:50.196491,CUST8062,customer569@example.com,+1-890-651-8619,PRD-167,Books,92.71,8,741.68,Bank Transfer,ST83,EMP185,True,23.15,44.91,False
ORD-1744,2025-03-02 23:13:50.196491,CUST4374,customer760@example.com,+1-875-918-9938,PRD-977,Home,150.66,9,1355.94,Cash,ST65,EMP514,True,9.47,39.65,True
ORD-1745,2024-11-10 23:13:50.196491,CUST7430,customer815@example.com,+1-968-971-1494,PRD-983,Books,61.82,4,247.28,Credit Card,ST52,EMP493,True,4.34,27.33,False
ORD-1746,2024-10-04 23:13:50.196491,CUST4466,customer878@example.com,+1-616-490-4444,PRD-313,Clothing,471.06,9,4239.54,PayPal,ST98,EMP795,True,22.82,21.11,False
ORD-1747,2025-01-31 23:13:50.196491,CUST4081,customer613@example.com,+1-827-151-8543,PRD-754,Electronics,393.18,7,2752.26,Credit Card,ST43,EMP732,True,2.31,30.93,False
ORD-1748,2024-11-30 23:13:50.196491,CUST1629,customer789@example.com,+1-594-241-8253,PRD-475,Home,233.88,3,701.64,Bank Transfer,ST39,EMP943,True,18.04,22.19,False
ORD-1749,2025-01-29 23:13:50.196491,CUST1269,customer293@example.com,+1-663-145-3057,PRD-843,Home,433.16,7,3032.12,Bank Transfer,ST80,EMP600,True,3.51,12.3,False
ORD-1750,2025-02-05 23:13:50.196491,CUST6724,customer581@example.com,+1-863-672-3029,PRD-312,Books,128.48,1,128.48,PayPal,ST79,EMP703,True,9.73,33.96,True
ORD-1751,2025-04-23 23:13:50.196491,CUST6897,customer998@example.com,+1-729-697-3696,PRD-178,Clothing,359.97,3,1079.91,Credit Card,ST64,EMP681,True,10.29,43.66,False
ORD-1752,2025-03-04 23:13:50.196491,CUST4432,customer435@example.com,+1-941-739-3663,PRD-825,Clothing,428.79,6,2572.74,Bank Transfer,ST76,EMP232,True,3.97,18.64,True
ORD-1753,2024-11-02 23:13:50.196491,CUST7276,customer534@example.com,+1-897-277-6125,PRD-727,Books,181.6,4,726.4,Bank Transfer,ST22,EMP890,False,23.07,42.08,False
ORD-1754,2024-10-01 23:13:50.196491,CUST6895,customer295@example.com,+1-506-647-4427,PRD-703,Clothing,379.94,7,2659.58,Credit Card,ST12,EMP748,True,0.07,21.55,False
ORD-1755,2024-08-07 23:13:50.196491,CUST8115,customer954@example.com,+1-992-494-4597,PRD-881,Sports,151.06,3,453.18,Bank Transfer,ST35,EMP413,True,22.35,20.07,True
ORD-1756,2024-07-10 23:13:50.196491,CUST7656,customer348@example.com,+1-948-384-1329,PRD-480,Electronics,152.93,1,152.93,Credit Card,ST66,EMP798,True,22.1,1.42,False
ORD-1757,2025-03-21 23:13:50.196491,CUST1575,customer597@example.com,+1-249-872-9135,PRD-779,Home,57.99,9,521.91,Bank Transfer,ST33,EMP320,True,7.92,34.76,True
ORD-1758,2024-05-11 23:13:50.196491,CUST8029,customer311@example.com,+1-821-808-2787,PRD-157,Electronics,222.83,6,1336.98,Credit Card,ST62,EMP537,True,17.61,40.38,True
ORD-1759,2025-01-19 23:13:50.196491,CUST7099,customer764@example.com,+1-799-924-2561,PRD-895,Home,366.21,8,2929.68,PayPal,ST79,EMP145,True,6.32,33.18,False
ORD-1760,2025-02-11 23:13:50.196491,CUST4192,customer769@example.com,+1-973-243-6179,PRD-125,Sports,470.41,3,1411.23,Bank Transfer,ST52,EMP889,True,18.97,7.57,True
ORD-1761,2025-03-16 23:13:50.196491,CUST4178,customer565@example.com,+1-979-174-3050,PRD-980,Clothing,303.88,8,2431.04,PayPal,ST69,EMP291,False,14.03,5.16,True
ORD-1762,2024-11-21 23:13:50.196491,CUST7052,customer973@example.com,+1-774-847-9125,PRD-546,Books,432.25,2,864.5,Bank Transfer,ST67,EMP619,True,7.51,28.64,False
ORD-1763,2024-08-17 23:13:50.196491,CUST3734,customer750@example.com,+1-940-374-2615,PRD-165,Sports,412.13,4,1648.52,Bank Transfer,ST58,EMP478,True,10.01,20.08,False
ORD-1764,2024-11-13 23:13:50.196491,CUST7116,customer320@example.com,+1-414-782-6506,PRD-859,Electronics,90.8,3,272.4,Cash,ST51,EMP887,True,17.25,21.45,True
ORD-1765,2024-12-27 23:13:50.196491,CUST4568,customer372@example.com,+1-325-866-6291,PRD-353,Books,245.48,10,2454.8,Credit Card,ST85,EMP790,True,22.65,48.39,False
ORD-1766,2024-08-08 23:13:50.196491,CUST3203,customer253@example.com,+1-934-316-2359,PRD-998,Clothing,62.88,1,62.88,PayPal,ST75,EMP433,True,3.27,36.2,False
ORD-1767,2024-06-22 23:13:50.196491,CUST2390,customer348@example.com,+1-902-397-5927,PRD-143,Sports,342.67,7,2398.69,PayPal,ST20,EMP138,True,14.28,20.59,True
ORD-1768,2024-07-30 23:13:50.196491,CUST2742,customer378@example.com,+1-381-433-5606,PRD-196,Books,475.2,10,4752.0,PayPal,ST99,EMP392,True,6.34,0.95,False
ORD-1769,2025-03-01 23:13:50.196491,CUST2925,customer539@example.com,+1-582-816-2896,PRD-653,Sports,72.86,2,145.72,Credit Card,ST27,EMP789,True,20.03,1.7,False
ORD-1770,2024-08-31 23:13:50.196491,CUST1619,customer915@example.com,+1-398-431-6361,PRD-326,Sports,368.27,4,1473.08,Cash,ST94,EMP261,False,1.76,34.24,False
ORD-1771,2024-09-14 23:13:50.196491,CUST2274,customer375@example.com,+1-841-326-5729,PRD-873,Clothing,317.96,9,2861.64,PayPal,ST61,EMP430,True,17.22,41.89,False
ORD-1772,2024-08-16 23:13:50.196491,CUST1956,customer613@example.com,+1-755-550-9387,PRD-778,Home,293.88,6,1763.28,Credit Card,ST55,EMP985,True,4.37,35.39,True
ORD-1773,2024-06-15 23:13:50.196491,CUST2939,customer187@example.com,+1-403-557-5925,PRD-535,Books,198.11,8,1584.88,Bank Transfer,ST53,EMP203,True,14.91,20.29,False
ORD-1774,2025-01-02 23:13:50.196491,CUST4953,customer898@example.com,+1-456-628-4343,PRD-890,Clothing,180.79,2,361.58,PayPal,ST31,EMP260,True,20.89,1.56,False
ORD-1775,2024-08-12 23:13:50.196491,CUST1968,customer741@example.com,+1-208-860-8092,PRD-700,Sports,27.4,7,191.8,PayPal,ST62,EMP898,True,18.88,48.37,True
ORD-1776,2024-06-25 23:13:50.196491,CUST1281,customer604@example.com,+1-400-158-1886,PRD-478,Clothing,112.86,6,677.16,Cash,ST68,EMP734,True,18.82,49.32,True
ORD-1777,2024-09-29 23:13:50.196491,CUST7262,customer689@example.com,+1-592-751-8720,PRD-277,Home,12.51,9,112.59,PayPal,ST39,EMP153,False,12.95,27.47,False
ORD-1778,2024-09-07 23:13:50.196491,CUST2058,customer871@example.com,+1-598-933-7474,PRD-526,Books,292.8,7,2049.6,PayPal,ST17,EMP133,False,22.27,3.53,False
ORD-1779,2024-05-18 23:13:50.196491,CUST5293,customer340@example.com,+1-466-619-3181,PRD-808,Home,57.4,1,57.4,Bank Transfer,ST66,EMP341,True,14.7,27.05,False
ORD-1780,2025-02-17 23:13:50.196491,CUST6178,customer752@example.com,+1-892-454-3631,PRD-406,Electronics,437.14,8,3497.12,Credit Card,ST82,EMP989,True,22.94,44.62,False
ORD-1781,2025-02-08 23:13:50.196491,CUST7980,customer839@example.com,+1-697-724-3337,PRD-878,Books,263.96,10,2639.6,Credit Card,ST29,EMP212,True,13.66,34.0,False
ORD-1782,2025-01-11 23:13:50.196491,CUST2229,customer774@example.com,+1-828-731-6266,PRD-603,Home,351.35,3,1054.05,Cash,ST34,EMP417,True,12.65,36.0,False
ORD-1783,2024-10-14 23:13:50.196491,CUST5585,customer335@example.com,+1-526-514-8463,PRD-367,Sports,208.37,2,416.74,Bank Transfer,ST28,EMP122,True,5.56,4.25,True
ORD-1784,2024-08-15 23:13:50.196491,CUST9467,customer227@example.com,+1-597-202-2780,PRD-685,Books,282.49,3,847.47,Credit Card,ST14,EMP657,True,13.62,5.33,True
ORD-1785,2024-09-10 23:13:50.196491,CUST3740,customer602@example.com,+1-707-990-7571,PRD-107,Books,471.62,6,2829.72,Bank Transfer,ST84,EMP923,True,3.51,6.37,False
ORD-1786,2024-07-04 23:13:50.196491,CUST3289,customer299@example.com,+1-592-925-8276,PRD-607,Clothing,45.95,3,137.85,Credit Card,ST88,EMP746,True,21.74,45.22,False
ORD-1787,2024-06-22 23:13:50.196491,CUST2239,customer642@example.com,+1-547-149-8059,PRD-575,Sports,130.7,10,1307.0,Bank Transfer,ST81,EMP217,True,16.9,26.29,False
ORD-1788,2025-01-16 23:13:50.196491,CUST6370,customer601@example.com,+1-304-519-6492,PRD-396,Electronics,391.09,5,1955.45,Cash,ST92,EMP800,True,24.84,39.58,False
ORD-1789,2024-05-21 23:13:50.196491,CUST1125,customer749@example.com,+1-226-899-7792,PRD-263,Home,53.87,6,323.22,PayPal,ST96,EMP742,True,2.3,5.76,False
ORD-1790,2024-07-12 23:13:50.196491,CUST8473,customer591@example.com,+1-539-400-4551,PRD-584,Clothing,42.45,8,339.6,Cash,ST36,EMP311,False,6.02,46.38,True
ORD-1791,2024-05-24 23:13:50.196491,CUST6342,customer120@example.com,+1-743-656-2565,PRD-696,Home,183.96,7,1287.72,Credit Card,ST49,EMP517,True,21.93,41.06,False
ORD-1792,2024-05-12 23:13:50.196491,CUST8351,customer333@example.com,+1-795-265-7459,PRD-171,Electronics,50.62,8,404.96,Cash,ST35,EMP212,True,9.88,11.24,False
ORD-1793,2024-06-20 23:13:50.196491,CUST7638,customer813@example.com,+1-200-860-9254,PRD-666,Electronics,294.61,3,883.83,PayPal,ST36,EMP143,True,11.66,43.71,True
ORD-1794,2024-08-18 23:13:50.196491,CUST7570,customer890@example.com,+1-682-775-6965,PRD-658,Books,117.01,4,468.04,Cash,ST71,EMP227,True,21.52,13.17,False
ORD-1795,2024-11-09 23:13:50.196491,CUST4249,customer742@example.com,+1-400-321-9835,PRD-337,Electronics,448.37,6,2690.22,Credit Card,ST92,EMP975,True,13.05,10.27,False
ORD-1796,2024-05-24 23:13:50.196491,CUST8595,customer515@example.com,+1-825-561-9408,PRD-203,Home,392.83,7,2749.81,Credit Card,ST59,EMP257,True,4.84,13.21,False
ORD-1797,2025-03-25 23:13:50.196491,CUST7294,customer247@example.com,+1-395-892-4273,PRD-309,Sports,351.35,9,3162.15,Cash,ST51,EMP884,True,22.3,45.5,True
ORD-1798,2024-08-20 23:13:50.196491,CUST7527,customer128@example.com,+1-846-333-4212,PRD-653,Sports,310.39,1,310.39,PayPal,ST38,EMP926,True,0.78,45.78,True
ORD-1799,2025-01-08 23:13:50.196491,CUST6757,customer460@example.com,+1-907-597-6674,PRD-927,Books,432.42,8,3459.36,Cash,ST48,EMP493,True,22.38,16.45,False
ORD-1800,2025-03-04 23:13:50.196491,CUST2969,customer407@example.com,+1-256-603-1721,PRD-567,Home,115.42,8,923.36,PayPal,ST69,EMP966,True,1.26,35.27,False
ORD-1801,2025-02-02 23:13:50.196491,CUST1891,customer982@example.com,+1-783-835-2562,PRD-553,Home,437.19,6,2623.14,Bank Transfer,ST50,EMP951,True,16.65,33.79,False
ORD-1802,2024-12-12 23:13:50.196491,CUST5470,customer261@example.com,+1-839-205-5260,PRD-367,Electronics,395.8,4,1583.2,PayPal,ST42,EMP611,True,1.79,40.33,False
ORD-1803,2024-07-13 23:13:50.196491,CUST8175,customer968@example.com,+1-414-170-4736,PRD-485,Home,375.34,3,1126.02,Bank Transfer,ST92,EMP144,False,17.66,14.83,False
ORD-1804,2024-12-07 23:13:50.196491,CUST9320,customer951@example.com,+1-778-189-2251,PRD-874,Clothing,282.82,3,848.46,Cash,ST92,EMP207,True,0.85,25.51,True
ORD-1805,2024-10-22 23:13:50.196491,CUST7812,customer160@example.com,+1-278-707-1348,PRD-947,Electronics,126.89,6,761.34,PayPal,ST25,EMP318,True,21.06,33.38,False
ORD-1806,2024-05-29 23:13:50.196491,CUST8519,customer224@example.com,+1-445-371-3030,PRD-486,Clothing,214.66,8,1717.28,Bank Transfer,ST32,EMP542,True,11.65,1.31,True
ORD-1807,2024-07-25 23:13:50.196491,CUST5612,customer555@example.com,+1-602-768-8041,PRD-976,Books,397.82,7,2784.74,Bank Transfer,ST16,EMP929,True,2.34,18.84,False
ORD-1808,2024-05-19 23:13:50.196491,CUST2198,customer170@example.com,+1-255-690-2126,PRD-358,Sports,20.73,1,20.73,Bank Transfer,ST35,EMP414,False,17.67,34.79,True
ORD-1809,2025-02-14 23:13:50.196491,CUST6238,customer937@example.com,+1-483-804-9708,PRD-382,Books,392.12,6,2352.72,Credit Card,ST21,EMP276,True,12.23,12.63,False
ORD-1810,2025-03-21 23:13:50.196491,CUST7089,customer975@example.com,+1-817-377-9052,PRD-725,Sports,123.84,7,866.88,Cash,ST81,EMP327,True,4.77,47.89,True
ORD-1811,2024-08-05 23:13:50.196491,CUST7257,customer565@example.com,+1-811-849-2856,PRD-974,Books,76.43,7,535.01,Bank Transfer,ST14,EMP802,True,0.39,1.51,False
ORD-1812,2025-03-02 23:13:50.196491,CUST8705,customer342@example.com,+1-599-602-7229,PRD-139,Home,62.27,9,560.43,PayPal,ST78,EMP771,True,10.45,47.9,True
ORD-1813,2024-10-01 23:13:50.196491,CUST4719,customer589@example.com,+1-519-131-9527,PRD-585,Clothing,18.49,10,184.9,Bank Transfer,ST58,EMP366,True,2.14,10.84,False
ORD-1814,2024-12-19 23:13:50.196491,CUST1302,customer860@example.com,+1-250-178-8865,PRD-319,Sports,264.18,5,1320.9,Credit Card,ST35,EMP969,True,2.35,2.44,True
ORD-1815,2024-09-01 23:13:50.196491,CUST1986,customer320@example.com,+1-373-717-1500,PRD-228,Electronics,113.04,1,113.04,Cash,ST14,EMP937,True,6.68,14.62,False
ORD-1816,2025-03-12 23:13:50.196491,CUST5440,customer572@example.com,+1-774-175-3363,PRD-619,Clothing,494.77,2,989.54,Credit Card,ST31,EMP478,True,15.76,39.31,False
ORD-1817,2024-08-27 23:13:50.196491,CUST5909,customer632@example.com,+1-572-180-2896,PRD-712,Electronics,289.35,4,1157.4,Credit Card,ST88,EMP588,True,13.25,37.62,False
ORD-1818,2025-01-03 23:13:50.196491,CUST4072,customer593@example.com,+1-839-794-2778,PRD-991,Clothing,73.25,5,366.25,Credit Card,ST22,EMP801,True,1.72,10.44,False
ORD-1819,2024-08-18 23:13:50.196491,CUST4124,customer998@example.com,+1-896-831-6190,PRD-787,Clothing,345.94,9,3113.46,PayPal,ST37,EMP786,True,24.21,9.84,False
ORD-1820,2024-11-24 23:13:50.196491,CUST9125,customer181@example.com,+1-865-856-5747,PRD-718,Books,449.38,1,449.38,Cash,ST42,EMP389,True,22.18,32.13,False
ORD-1821,2024-10-23 23:13:50.196491,CUST4291,customer955@example.com,+1-270-145-8758,PRD-712,Sports,373.86,3,1121.58,Cash,ST32,EMP456,True,6.48,22.9,False
ORD-1822,2024-05-23 23:13:50.196491,CUST5033,customer978@example.com,+1-621-248-8053,PRD-359,Sports,42.84,5,214.2,PayPal,ST27,EMP756,True,3.06,39.61,False
ORD-1823,2025-01-19 23:13:50.196491,CUST6105,customer621@example.com,+1-329-555-3924,PRD-465,Clothing,448.46,3,1345.38,Cash,ST39,EMP843,True,23.56,1.21,True
ORD-1824,2025-04-16 23:13:50.196491,CUST1703,customer111@example.com,+1-830-968-2528,PRD-857,Home,398.0,4,1592.0,Credit Card,ST35,EMP971,True,11.53,30.52,False
ORD-1825,2024-04-29 23:13:50.196491,CUST9133,customer362@example.com,+1-973-343-3521,PRD-886,Home,83.36,3,250.08,Cash,ST25,EMP303,True,7.78,36.53,True
ORD-1826,2024-10-22 23:13:50.196491,CUST1574,customer756@example.com,+1-581-202-7632,PRD-643,Electronics,30.63,4,122.52,PayPal,ST86,EMP312,True,12.26,49.67,False
ORD-1827,2024-07-17 23:13:50.196491,CUST6704,customer548@example.com,+1-236-753-8716,PRD-748,Electronics,280.87,1,280.87,Credit Card,ST48,EMP651,True,19.32,33.94,True
ORD-1828,2024-10-11 23:13:50.196491,CUST8848,customer291@example.com,+1-719-842-4404,PRD-623,Books,82.24,8,657.92,PayPal,ST42,EMP886,False,4.21,11.59,False
ORD-1829,2024-05-07 23:13:50.196491,CUST6208,customer861@example.com,+1-596-395-1106,PRD-913,Clothing,418.12,4,1672.48,Bank Transfer,ST35,EMP422,True,19.19,5.41,True
ORD-1830,2024-10-11 23:13:50.196491,CUST7924,customer213@example.com,+1-729-924-4154,PRD-986,Electronics,182.38,7,1276.66,Credit Card,ST57,EMP693,True,18.74,32.05,False
ORD-1831,2024-11-20 23:13:50.196491,CUST4828,customer125@example.com,+1-487-805-7139,PRD-115,Electronics,456.88,2,913.76,Credit Card,ST74,EMP280,True,13.48,26.16,False
ORD-1832,2025-01-21 23:13:50.196491,CUST4230,customer882@example.com,+1-660-314-6400,PRD-228,Clothing,285.02,2,570.04,Cash,ST47,EMP598,True,21.65,44.96,False
ORD-1833,2024-11-15 23:13:50.196491,CUST1488,customer598@example.com,+1-931-558-5289,PRD-674,Books,95.42,6,572.52,Credit Card,ST11,EMP419,True,3.3,36.33,True
ORD-1834,2025-02-22 23:13:50.196491,CUST8114,customer607@example.com,+1-357-564-7247,PRD-208,Electronics,74.1,2,148.2,PayPal,ST15,EMP182,True,14.89,25.49,False
ORD-1835,2024-12-23 23:13:50.196491,CUST4173,customer644@example.com,+1-233-201-3372,PRD-986,Books,290.35,6,1742.1,Cash,ST55,EMP402,True,11.23,20.18,False
ORD-1836,2025-03-04 23:13:50.196491,CUST2667,customer161@example.com,+1-890-691-7617,PRD-632,Sports,382.13,2,764.26,Bank Transfer,ST59,EMP361,True,10.56,20.22,False
ORD-1837,2024-07-21 23:13:50.196491,CUST5114,customer328@example.com,+1-230-983-9102,PRD-769,Books,391.85,4,1567.4,PayPal,ST47,EMP883,True,6.31,11.32,True
ORD-1838,2025-04-19 23:13:50.196491,CUST4553,customer914@example.com,+1-262-659-6206,PRD-368,Home,141.5,7,990.5,Bank Transfer,ST97,EMP299,True,9.31,0.87,False
ORD-1839,2025-01-22 23:13:50.196491,CUST8761,customer706@example.com,+1-503-160-1333,PRD-261,Home,106.1,8,848.8,Bank Transfer,ST27,EMP339,True,2.7,28.75,False
ORD-1840,2024-11-05 23:13:50.196491,CUST2000,customer134@example.com,+1-985-510-3331,PRD-359,Books,13.29,3,39.87,Bank Transfer,ST36,EMP791,True,6.29,10.62,True
ORD-1841,2024-06-11 23:13:50.196491,CUST2388,customer804@example.com,+1-665-179-4763,PRD-201,Home,341.2,9,3070.8,Credit Card,ST50,EMP782,True,6.8,10.42,True
ORD-1842,2025-04-02 23:13:50.196491,CUST6450,customer555@example.com,+1-983-176-1732,PRD-605,Sports,42.9,2,85.8,PayPal,ST81,EMP394,True,18.02,6.27,False
ORD-1843,2024-06-02 23:13:50.196491,CUST4712,customer687@example.com,+1-993-639-2384,PRD-834,Clothing,213.28,8,1706.24,PayPal,ST83,EMP611,True,1.21,9.48,False
ORD-1844,2025-04-23 23:13:50.196491,CUST2367,customer990@example.com,+1-276-608-6283,PRD-670,Home,302.83,8,2422.64,Credit Card,ST26,EMP788,True,16.28,1.59,True
ORD-1845,2024-12-12 23:13:50.196491,CUST9189,customer601@example.com,+1-208-274-7605,PRD-346,Home,468.87,4,1875.48,Cash,ST71,EMP980,True,5.54,33.71,False
ORD-1846,2024-09-03 23:13:50.196491,CUST1454,customer860@example.com,+1-506-687-3292,PRD-739,Books,159.34,1,159.34,Bank Transfer,ST38,EMP495,True,2.05,20.07,True
ORD-1847,2025-04-12 23:13:50.196491,CUST3772,customer694@example.com,+1-321-284-1997,PRD-894,Sports,128.64,1,128.64,PayPal,ST67,EMP848,True,7.52,28.08,False
ORD-1848,2024-05-13 23:13:50.196491,CUST4726,customer124@example.com,+1-961-668-3357,PRD-936,Clothing,328.81,2,657.62,Credit Card,ST79,EMP237,True,5.61,31.85,False
ORD-1849,2025-03-09 23:13:50.196491,CUST8232,customer668@example.com,+1-571-755-6715,PRD-636,Books,311.52,9,2803.68,Bank Transfer,ST87,EMP938,True,13.8,48.62,True
ORD-1850,2025-03-21 23:13:50.196491,CUST5806,customer131@example.com,+1-255-890-8440,PRD-230,Books,169.39,2,338.78,Cash,ST31,EMP977,True,8.93,3.41,False
ORD-1851,2025-02-05 23:13:50.196491,CUST3190,customer930@example.com,+1-663-777-4527,PRD-452,Sports,464.41,2,928.82,Cash,ST15,EMP922,True,24.15,20.9,False
ORD-1852,2024-09-18 23:13:50.196491,CUST3875,customer111@example.com,+1-869-348-3745,PRD-295,Clothing,423.21,6,2539.26,Bank Transfer,ST35,EMP228,True,24.09,12.29,False
ORD-1853,2024-06-27 23:13:50.196491,CUST6592,customer418@example.com,+1-277-633-5090,PRD-892,Sports,115.87,7,811.09,Cash,ST48,EMP148,True,11.09,23.84,True
ORD-1854,2025-02-10 23:13:50.196491,CUST2440,customer944@example.com,+1-214-469-8471,PRD-765,Clothing,123.38,7,863.66,PayPal,ST21,EMP775,True,19.88,46.02,True
ORD-1855,2024-07-16 23:13:50.196491,CUST9927,customer703@example.com,+1-871-304-8008,PRD-481,Sports,258.59,9,2327.31,PayPal,ST23,EMP888,True,0.33,36.2,False
ORD-1856,2024-08-18 23:13:50.196491,CUST7059,customer100@example.com,+1-452-540-4257,PRD-744,Books,387.92,6,2327.52,PayPal,ST31,EMP392,True,13.7,33.1,True
ORD-1857,2025-03-08 23:13:50.196491,CUST8010,customer534@example.com,+1-426-627-3401,PRD-326,Books,26.8,8,214.4,Cash,ST60,EMP727,True,18.58,22.06,False
ORD-1858,2024-12-24 23:13:50.196491,CUST8117,customer937@example.com,+1-822-100-6672,PRD-800,Electronics,348.2,6,2089.2,PayPal,ST32,EMP635,True,5.42,33.56,True
ORD-1859,2024-09-22 23:13:50.196491,CUST3989,customer235@example.com,+1-759-519-6280,PRD-575,Home,325.88,2,651.76,Credit Card,ST57,EMP410,True,1.53,1.62,False
ORD-1860,2024-08-28 23:13:50.196491,CUST7228,customer295@example.com,+1-360-970-4199,PRD-576,Sports,119.58,1,119.58,PayPal,ST80,EMP636,True,3.9,29.31,True
ORD-1861,2025-02-27 23:13:50.196491,CUST7471,customer232@example.com,+1-921-250-9635,PRD-364,Electronics,342.27,5,1711.35,PayPal,ST59,EMP738,True,11.05,27.69,False
ORD-1862,2024-05-09 23:13:50.196491,CUST3863,customer185@example.com,+1-966-570-8897,PRD-471,Home,470.39,9,4233.51,Cash,ST98,EMP333,True,12.66,17.33,False
ORD-1863,2025-01-07 23:13:50.196491,CUST2177,customer575@example.com,+1-229-572-9271,PRD-585,Sports,28.16,8,225.28,PayPal,ST22,EMP308,True,9.52,10.08,True
ORD-1864,2024-06-09 23:13:50.196491,CUST5760,customer906@example.com,+1-238-339-1589,PRD-533,Clothing,163.23,4,652.92,Bank Transfer,ST94,EMP704,True,11.0,40.38,False
ORD-1865,2025-03-07 23:13:50.196491,CUST1011,customer890@example.com,+1-536-960-6399,PRD-745,Home,221.9,5,1109.5,Credit Card,ST19,EMP193,True,11.76,2.69,False
ORD-1866,2025-02-22 23:13:50.196491,CUST6252,customer423@example.com,+1-315-368-9503,PRD-310,Books,450.13,5,2250.65,Cash,ST64,EMP426,True,19.24,3.48,True
ORD-1867,2024-05-22 23:13:50.196491,CUST5399,customer279@example.com,+1-252-167-7837,PRD-671,Electronics,481.32,6,2887.92,Credit Card,ST18,EMP324,True,2.63,22.03,False
ORD-1868,2025-03-29 23:13:50.196491,CUST9234,customer615@example.com,+1-233-895-2841,PRD-476,Home,224.84,3,674.52,Bank Transfer,ST88,EMP989,True,19.22,12.63,False
ORD-1869,2024-07-06 23:13:50.196491,CUST6445,customer737@example.com,+1-585-348-2134,PRD-494,Home,376.26,5,1881.3,Cash,ST61,EMP891,True,17.22,37.27,True
ORD-1870,2024-08-10 23:13:50.196491,CUST7570,customer274@example.com,+1-293-509-6298,PRD-549,Books,268.17,2,536.34,Cash,ST11,EMP110,True,18.54,31.71,True
ORD-1871,2025-04-16 23:13:50.196491,CUST9212,customer862@example.com,+1-246-893-8017,PRD-463,Sports,271.2,10,2712.0,PayPal,ST34,EMP428,True,18.36,38.63,False
ORD-1872,2025-01-01 23:13:50.196491,CUST1406,customer120@example.com,+1-803-475-9915,PRD-975,Clothing,142.66,1,142.66,Credit Card,ST22,EMP111,True,11.76,16.23,False
ORD-1873,2024-05-04 23:13:50.196491,CUST5431,customer204@example.com,+1-786-989-5297,PRD-556,Books,112.39,1,112.39,Bank Transfer,ST60,EMP134,True,5.29,37.03,False
ORD-1874,2024-08-14 23:13:50.196491,CUST6243,customer677@example.com,+1-644-396-2331,PRD-824,Clothing,147.56,10,1475.6,Bank Transfer,ST67,EMP546,True,13.42,43.12,True
ORD-1875,2024-10-26 23:13:50.196491,CUST7542,customer542@example.com,+1-922-592-1337,PRD-827,Sports,280.38,7,1962.66,Cash,ST43,EMP551,True,23.95,17.26,False
ORD-1876,2024-09-29 23:13:50.196491,CUST7936,customer874@example.com,+1-845-941-9983,PRD-325,Home,19.43,2,38.86,PayPal,ST44,EMP839,False,14.71,16.99,True
ORD-1877,2024-06-25 23:13:50.196491,CUST9906,customer148@example.com,+1-621-639-4700,PRD-230,Clothing,454.09,4,1816.36,Cash,ST12,EMP319,True,0.28,45.0,False
ORD-1878,2024-12-18 23:13:50.196491,CUST5146,customer627@example.com,+1-692-981-7118,PRD-687,Electronics,82.36,5,411.8,Cash,ST68,EMP540,True,1.49,2.49,True
ORD-1879,2025-02-27 23:13:50.196491,CUST1140,customer244@example.com,+1-516-936-3673,PRD-575,Electronics,113.94,7,797.58,Cash,ST79,EMP752,True,24.82,17.51,False
ORD-1880,2024-09-22 23:13:50.196491,CUST5882,customer439@example.com,+1-274-813-8082,PRD-897,Books,261.55,2,523.1,Cash,ST57,EMP634,True,1.8,5.93,False
